EnsemblGeneID	R1L1Kidney	R1L3Kidney	R1L7Kidney	R2L2Kidney	R2L6Kidney	R1L2Liver	R1L4Liver	R1L6Liver	R1L8Liver	R2L3Liver
ENSG00000138738	13	6	5	10	8	0	0	1	0	0
ENSG00000212359	0	0	0	0	0	0	0	0	0	0
ENSG00000173376	492	518	505	558	518	7	4	3	2	4
ENSG00000050730	0	0	0	0	1	4	4	2	2	4
ENSG00000212169	0	0	0	0	0	0	0	0	0	0
ENSG00000207148	0	0	0	0	0	0	0	0	0	0
ENSG00000186867	0	1	1	0	0	0	0	0	0	0
ENSG00000213480	12	22	20	19	20	3	1	1	2	2
ENSG00000164111	496	518	494	520	554	150	142	148	148	134
ENSG00000164112	0	1	0	0	0	0	0	0	0	0
ENSG00000197460	0	0	0	0	0	0	0	0	0	0
ENSG00000123737	43	51	53	44	49	22	24	27	27	29
ENSG00000145386	3	4	4	2	1	2	1	2	5	3
ENSG00000138686	37	38	32	33	42	6	7	3	4	4
ENSG00000138741	0	4	1	1	1	0	0	0	0	0
ENSG00000209322	0	0	0	0	0	0	0	0	0	0
ENSG00000209231	0	0	0	0	0	0	0	0	0	0
ENSG00000138688	304	329	330	344	355	86	131	95	106	112
ENSG00000164113	0	0	0	0	0	0	0	0	0	0
ENSG00000109471	0	0	0	0	0	0	0	0	0	0
ENSG00000138684	0	0	0	0	0	0	0	0	0	0
ENSG00000181004	34	40	31	36	28	2	6	0	2	3
ENSG00000138685	57	44	47	46	59	30	36	20	23	25
ENSG00000170917	25	24	28	32	32	23	21	17	14	16
ENSG00000145375	12	9	8	13	11	8	1	5	5	3
ENSG00000216154	0	0	0	0	0	0	0	0	0	0
ENSG00000164056	65	60	60	74	58	48	54	60	49	64
ENSG00000213466	1	0	1	1	1	0	0	1	0	0
ENSG00000214796	0	0	0	0	0	0	0	0	0	0
ENSG00000151458	56	74	71	70	72	37	46	43	37	42
ENSG00000151459	0	0	0	0	0	0	0	0	0	0
ENSG00000214786	0	0	0	0	0	0	0	0	0	0
ENSG00000196159	59	56	61	48	54	23	30	21	19	20
ENSG00000201297	0	0	0	0	0	0	0	0	0	0
ENSG00000213464	0	0	1	2	0	0	0	0	0	0
ENSG00000199862	0	0	0	0	0	0	0	0	0	0
ENSG00000164066	18	24	14	11	23	3	1	5	6	5
ENSG00000151475	0	0	0	0	0	0	0	0	0	0
ENSG00000164070	56	76	74	82	70	13	22	25	27	24
ENSG00000142731	3	5	1	7	3	2	3	2	0	3
ENSG00000164073	14	25	30	22	24	20	18	16	15	16
ENSG00000164074	29	42	53	53	25	32	22	28	31	19
ENSG00000138709	80	88	78	67	71	200	194	184	182	214
ENSG00000173820	1	0	3	0	0	0	1	2	1	0
ENSG00000164040	212	240	239	216	227	190	191	186	168	192
ENSG00000209148	0	0	0	0	0	0	0	0	0	0
ENSG00000077684	232	239	210	247	233	94	100	112	103	116
ENSG00000151466	38	32	27	21	29	17	10	15	19	14
ENSG00000151470	27	40	38	40	54	14	14	14	13	14
ENSG00000209135	0	0	0	0	0	0	0	0	0	0
ENSG00000199896	1	2	0	0	0	0	0	0	1	0
ENSG00000206782	0	0	0	0	0	0	0	0	0	0
ENSG00000209132	0	0	0	0	0	0	0	0	0	0
ENSG00000199495	0	0	0	0	0	0	0	0	0	0
ENSG00000188442	0	1	0	0	0	0	0	0	0	0
ENSG00000138650	6	12	7	12	7	1	1	0	0	0
ENSG00000209007	6	12	12	4	2	7	9	3	6	8
ENSG00000209005	1	2	0	0	1	1	0	0	0	0
ENSG00000207188	0	0	0	0	0	0	0	0	0	0
ENSG00000207849	0	0	0	0	0	0	0	0	0	0
ENSG00000207322	0	0	0	0	1	0	0	0	0	0
ENSG00000173231	0	0	0	0	0	0	0	0	0	1
ENSG00000213448	1	1	1	2	2	0	1	1	0	1
ENSG00000189184	12	12	16	17	10	14	12	13	18	16
ENSG00000151012	3	1	5	5	6	0	3	0	1	0
ENSG00000216000	0	0	0	0	0	0	0	0	0	0
ENSG00000202015	0	0	0	0	0	0	0	0	0	0
ENSG00000213446	2	7	3	3	8	3	2	1	1	1
ENSG00000196691	0	0	0	0	0	0	0	0	0	0
ENSG00000208970	0	0	0	0	0	0	0	0	0	0
ENSG00000151014	24	18	25	25	22	24	29	27	18	30
ENSG00000208967	0	0	0	0	0	0	1	1	0	0
ENSG00000109381	56	70	61	58	67	46	53	56	39	36
ENSG00000208963	0	1	0	0	0	0	0	0	0	0
ENSG00000179967	5	3	5	0	2	0	0	2	0	0
ENSG00000208960	0	0	0	0	0	1	0	1	0	0
ENSG00000208953	0	0	0	0	0	0	0	0	0	0
ENSG00000199888	0	0	0	0	0	0	0	0	0	0
ENSG00000207384	0	0	0	0	0	0	0	0	0	0
ENSG00000206722	0	0	0	0	0	0	0	0	0	0
ENSG00000137463	0	4	1	0	0	0	0	0	0	0
ENSG00000109390	182	199	192	209	188	72	59	60	48	68
ENSG00000164134	108	122	115	96	144	128	114	139	106	136
ENSG00000200520	0	0	0	0	0	0	0	2	0	0
ENSG00000172007	29	29	31	28	30	146	149	150	138	106
ENSG00000145391	115	109	121	109	128	301	307	279	295	348
ENSG00000085871	86	93	102	112	123	161	166	193	172	169
ENSG00000201533	0	1	1	0	0	3	1	3	3	1
ENSG00000170202	0	0	0	0	1	0	0	0	0	0
ENSG00000196782	7	9	7	9	12	3	4	2	4	4
ENSG00000208915	0	0	0	0	0	0	0	0	0	0
ENSG00000153130	259	280	223	261	268	122	125	112	107	123
ENSG00000196951	2	1	2	2	0	3	3	4	3	1
ENSG00000185631	4	4	5	1	4	5	6	2	5	6
ENSG00000153132	0	3	2	1	6	2	2	3	5	1
ENSG00000205301	0	0	0	0	0	0	0	0	0	0
ENSG00000179387	48	56	60	57	62	79	77	77	77	80
ENSG00000109424	1	0	0	0	0	0	2	1	0	3
ENSG00000208910	0	0	0	0	0	0	0	0	0	0
ENSG00000109436	158	186	171	149	170	68	64	57	65	56
ENSG00000207155	0	0	0	0	1	0	0	0	0	0
ENSG00000205298	0	0	0	0	0	0	0	0	0	0
ENSG00000170153	58	76	54	77	70	6	6	1	4	1
ENSG00000109445	86	84	80	71	94	76	53	71	54	68
ENSG00000208891	1	0	0	0	0	0	0	0	0	1
ENSG00000164136	1	2	10	1	5	4	5	2	3	1
ENSG00000109452	10	10	8	12	10	1	3	2	0	2
ENSG00000198079	0	0	1	0	1	0	0	1	1	0
ENSG00000170185	72	81	70	78	67	62	63	72	64	66
ENSG00000196759	0	0	0	0	0	0	0	0	0	0
ENSG00000200049	0	0	0	0	0	0	0	1	0	0
ENSG00000178972	3	2	0	1	1	0	0	1	2	4
ENSG00000109458	25	25	25	31	27	20	14	6	13	16
ENSG00000153147	163	165	162	164	153	52	49	51	60	59
ENSG00000183634	3	5	4	2	6	3	0	1	1	0
ENSG00000183090	3	0	1	1	0	0	0	0	0	1
ENSG00000197465	2	0	1	1	2	0	0	0	0	0
ENSG00000153143	0	0	0	0	0	0	0	0	0	0
ENSG00000170180	2	2	3	2	5	0	0	0	0	0
ENSG00000164161	1	2	3	1	1	9	8	12	11	19
ENSG00000213430	2	4	1	5	1	1	2	2	0	1
ENSG00000164162	14	13	12	15	15	6	11	8	8	1
ENSG00000164163	63	82	67	81	84	47	65	63	66	71
ENSG00000164164	73	75	79	85	94	78	95	78	92	74
ENSG00000207413	0	0	1	0	0	0	0	0	0	0
ENSG00000180519	33	31	34	30	33	11	9	5	6	6
ENSG00000170365	60	71	59	85	99	90	70	73	81	78
ENSG00000151611	57	41	34	30	53	56	54	48	50	65
ENSG00000151612	40	56	45	65	52	2	2	4	6	3
ENSG00000201314	0	0	0	0	0	0	0	0	0	0
ENSG00000216055	0	0	0	0	0	0	0	0	0	0
ENSG00000164167	21	21	21	18	29	11	10	8	12	6
ENSG00000120519	4	6	8	10	8	2	5	6	4	2
ENSG00000207182	0	0	0	0	0	0	0	0	0	0
ENSG00000151615	0	0	0	0	0	0	0	0	0	0
ENSG00000137473	0	0	1	0	0	0	0	0	0	0
ENSG00000151617	19	20	18	32	26	5	14	16	8	8
ENSG00000164168	110	89	108	104	137	29	23	28	18	20
ENSG00000164169	27	43	35	52	40	22	37	30	27	21
ENSG00000203392	0	0	0	0	0	0	0	0	0	0
ENSG00000071205	44	36	47	47	40	33	41	41	38	42
ENSG00000208847	0	0	0	0	0	0	0	0	0	0
ENSG00000151623	163	158	140	168	154	44	43	37	38	44
ENSG00000201846	0	0	0	0	0	0	0	0	0	0
ENSG00000202266	0	0	0	0	0	0	0	0	0	1
ENSG00000208833	0	0	0	0	0	1	1	1	0	1
ENSG00000202331	0	0	0	0	0	0	0	0	0	0
ENSG00000207121	0	0	0	0	0	0	0	0	0	0
ENSG00000170390	46	36	30	33	13	10	1	12	9	5
ENSG00000198589	305	382	327	321	308	86	99	95	92	96
ENSG00000181541	3	0	0	1	0	8	6	6	12	13
ENSG00000183432	1	1	1	1	4	2	1	2	0	2
ENSG00000145425	9	1	3	2	4	0	4	1	4	2
ENSG00000201264	0	0	0	0	0	0	0	0	0	0
ENSG00000208797	3	1	1	1	1	2	4	2	3	3
ENSG00000109686	162	157	157	159	161	144	160	172	145	146
ENSG00000189099	4	1	0	1	3	8	4	3	3	9
ENSG00000164142	2	8	7	2	7	0	4	3	0	0
ENSG00000208793	0	0	0	0	0	0	0	0	0	0
ENSG00000059691	59	57	54	60	82	29	29	21	26	30
ENSG00000208790	0	0	0	0	0	0	0	0	0	0
ENSG00000208788	0	0	0	0	0	0	0	0	0	0
ENSG00000109670	64	59	66	60	65	109	78	102	98	115
ENSG00000170009	31	23	31	29	27	13	10	5	9	13
ENSG00000170006	3	2	2	3	4	2	4	2	4	2
ENSG00000169989	4	7	3	2	0	2	0	0	1	0
ENSG00000164144	100	110	122	106	127	46	60	63	51	51
ENSG00000186384	22	21	22	20	18	18	12	11	14	12
ENSG00000137460	29	28	21	23	34	3	3	6	3	2
ENSG00000109654	590	613	563	558	609	49	59	65	64	54
ENSG00000201786	0	0	2	0	0	1	2	0	1	1
ENSG00000213406	13	13	14	4	4	1	0	1	2	0
ENSG00000121211	4	2	0	0	0	0	0	0	1	0
ENSG00000208779	0	0	0	0	0	0	0	0	0	0
ENSG00000121210	19	22	17	16	24	68	56	67	69	73
ENSG00000137462	7	17	16	19	9	17	19	9	10	16
ENSG00000145428	1	0	0	1	0	1	1	2	0	0
ENSG00000145423	2	6	3	5	7	1	0	0	1	0
ENSG00000197410	2	2	0	0	1	0	0	0	0	0
ENSG00000171566	118	122	144	136	146	88	92	76	72	80
ENSG00000200350	0	0	0	0	0	0	0	0	0	0
ENSG00000171564	291	336	323	372	344	22515	22741	22236	21444	23790
ENSG00000171560	295	294	257	316	300	17941	18125	17644	17247	19074
ENSG00000171557	194	195	158	213	190	10997	11004	10722	10462	11296
ENSG00000205222	0	0	0	0	0	0	0	1	0	0
ENSG00000121207	1	2	1	1	0	15	23	13	11	16
ENSG00000151962	0	1	0	0	0	1	1	1	0	3
ENSG00000201101	0	0	0	0	0	0	0	0	0	0
ENSG00000185149	0	0	0	0	0	1	1	0	0	0
ENSG00000164114	15	22	24	16	24	2	3	0	0	1
ENSG00000208753	0	0	0	0	0	0	0	0	0	0
ENSG00000208750	0	0	0	0	2	1	0	1	0	0
ENSG00000208748	0	2	4	4	1	1	0	1	0	1
ENSG00000208747	0	0	0	0	0	0	0	0	0	0
ENSG00000208744	0	0	0	0	0	0	0	0	0	0
ENSG00000208743	0	0	0	0	0	0	0	0	0	0
ENSG00000208741	0	0	0	0	0	0	0	0	0	0
ENSG00000208739	0	0	0	0	0	0	0	0	0	0
ENSG00000208731	0	0	0	0	0	0	0	0	0	0
ENSG00000208730	0	0	0	0	0	0	0	0	0	0
ENSG00000208720	0	0	0	0	0	0	0	0	0	0
ENSG00000208715	0	0	0	0	0	0	0	0	0	0
ENSG00000208710	0	0	0	0	0	0	0	0	0	0
ENSG00000208700	0	0	0	0	0	0	0	0	0	0
ENSG00000208699	0	0	0	0	0	0	0	0	0	0
ENSG00000208690	0	2	0	0	1	0	1	0	0	0
ENSG00000208685	0	0	0	0	0	0	0	0	0	0
ENSG00000164116	47	58	58	49	61	28	25	36	35	34
ENSG00000061918	39	38	42	26	40	15	14	10	5	16
ENSG00000023843	0	0	0	0	0	0	0	1	0	1
ENSG00000151790	18	14	10	12	17	1238	1287	1273	1172	1320
ENSG00000151792	95	118	91	104	101	146	145	142	145	140
ENSG00000215981	0	0	0	0	0	0	0	0	0	0
ENSG00000145431	71	68	67	75	75	59	58	65	54	79
ENSG00000200810	0	0	0	0	0	0	0	0	0	0
ENSG00000200767	0	0	0	0	0	0	0	0	0	0
ENSG00000109738	13	20	10	9	23	3	6	7	3	4
ENSG00000199859	0	0	0	0	0	0	0	0	0	0
ENSG00000120251	0	3	0	3	0	0	1	1	0	0
ENSG00000200521	0	0	0	0	0	0	0	0	0	0
ENSG00000164125	39	52	44	57	57	21	21	6	19	13
ENSG00000164124	24	26	20	16	24	2	4	0	3	1
ENSG00000216029	0	0	0	0	0	0	0	0	0	0
ENSG00000199634	0	0	0	0	0	0	0	0	0	0
ENSG00000171509	32	24	25	22	23	5	1	4	3	5
ENSG00000205208	5	6	5	6	10	2	1	6	3	2
ENSG00000171503	141	152	150	148	148	176	207	199	210	224
ENSG00000212300	0	0	0	1	0	1	0	0	1	0
ENSG00000171497	111	91	86	109	84	81	98	94	90	88
ENSG00000052795	150	190	206	185	189	36	38	54	42	35
ENSG00000206703	0	0	0	1	0	0	0	0	0	0
ENSG00000164123	0	0	0	0	0	0	0	0	0	0
ENSG00000206978	0	0	0	0	0	0	0	0	0	0
ENSG00000109756	152	150	137	164	172	95	115	129	106	113
ENSG00000216089	0	0	0	0	0	0	0	0	0	0
ENSG00000208638	0	0	0	0	0	0	0	0	0	0
ENSG00000208635	0	0	0	0	0	0	0	0	0	0
ENSG00000208632	0	0	0	0	0	0	0	0	0	0
ENSG00000168843	2	0	2	3	1	0	1	0	0	0
ENSG00000208630	0	0	0	0	0	1	0	0	0	0
ENSG00000145414	14	9	13	12	13	6	9	8	4	6
ENSG00000164128	124	138	137	133	129	36	36	34	24	42
ENSG00000164129	4	9	9	7	6	1	0	1	0	2
ENSG00000151005	0	0	0	0	0	0	0	0	0	0
ENSG00000198498	23	28	24	30	24	18	12	13	16	16
ENSG00000145416	2	4	6	4	2	3	2	2	4	5
ENSG00000216108	0	0	0	0	0	0	0	0	0	0
ENSG00000208623	0	0	0	0	0	0	0	0	0	0
ENSG00000177803	17	19	17	16	15	2	2	2	2	4
ENSG00000184701	3	3	4	4	3	1	2	2	2	1
ENSG00000208618	0	0	0	0	0	0	0	0	0	0
ENSG00000201050	0	0	0	0	0	0	0	0	0	0
ENSG00000121089	52	46	45	56	50	18	23	12	18	12
ENSG00000205198	0	0	0	0	0	0	0	0	0	0
ENSG00000183439	0	0	0	1	0	0	1	0	0	1
ENSG00000174298	3	11	10	5	9	2	0	1	0	0
ENSG00000176979	0	0	0	0	0	0	0	0	0	0
ENSG00000197042	1	2	0	1	1	0	1	0	0	0
ENSG00000170088	120	150	118	132	152	107	103	103	101	121
ENSG00000109466	68	67	75	97	84	63	91	95	104	75
ENSG00000200974	0	0	0	0	0	0	0	0	0	0
ENSG00000170095	2	0	1	0	4	2	1	0	3	2
ENSG00000202145	0	0	0	0	0	0	0	0	1	0
ENSG00000052802	587	652	599	570	622	875	836	876	872	840
ENSG00000109472	100	111	132	138	102	53	50	34	52	50
ENSG00000207559	0	0	0	0	0	0	0	0	0	0
ENSG00000038295	11	9	7	14	9	2	1	4	1	4
ENSG00000208591	0	0	0	0	0	0	0	0	0	0
ENSG00000208587	12	8	12	5	5	3	8	1	4	3
ENSG00000208582	0	0	0	0	0	0	0	0	0	0
ENSG00000206711	0	0	0	0	0	0	0	0	0	0
ENSG00000196104	2	1	0	1	1	0	0	0	0	0
ENSG00000212373	0	0	1	0	0	0	0	0	0	0
ENSG00000208568	0	0	0	0	0	1	0	1	0	1
ENSG00000208563	0	0	0	0	0	0	0	0	0	0
ENSG00000109511	1	2	1	2	0	83	87	77	77	78
ENSG00000137628	59	64	47	52	53	22	29	17	25	15
ENSG00000208555	0	0	0	0	0	0	0	0	0	0
ENSG00000181381	15	24	24	25	25	67	56	62	46	45
ENSG00000207171	0	0	0	0	0	0	1	1	2	2
ENSG00000129116	568	544	544	522	554	177	178	127	153	161
ENSG00000206613	0	0	0	1	0	0	0	0	0	0
ENSG00000214676	1	1	0	0	0	0	0	1	0	0
ENSG00000201176	1	1	0	0	0	0	0	0	0	0
ENSG00000145439	162	150	152	144	162	235	249	206	224	264
ENSG00000201818	0	0	0	0	0	0	0	0	0	0
ENSG00000154447	144	131	128	147	142	43	53	44	44	46
ENSG00000214671	0	1	1	1	0	1	0	0	0	0
ENSG00000137601	55	69	70	86	49	35	31	21	30	35
ENSG00000109572	192	200	185	203	190	53	56	55	48	52
ENSG00000056050	19	31	28	23	26	17	16	13	18	14
ENSG00000174486	5	7	4	4	7	3	1	6	3	2
ENSG00000198948	37	42	41	56	51	8	8	10	9	7
ENSG00000205185	0	0	0	0	0	0	1	0	1	0
ENSG00000109576	17	16	14	20	13	65	50	55	65	60
ENSG00000181359	1	1	0	0	0	1	0	0	3	0
ENSG00000174473	0	0	0	0	0	0	1	1	2	1
ENSG00000214638	0	0	1	0	0	0	0	0	0	0
ENSG00000205182	0	0	0	0	0	1	0	1	1	0
ENSG00000208523	0	0	0	0	0	0	0	0	0	0
ENSG00000109586	49	56	41	60	57	9	10	6	11	6
ENSG00000164104	85	85	81	92	111	23	35	24	29	26
ENSG00000164105	6	2	3	4	3	3	4	5	4	4
ENSG00000164106	0	0	1	0	2	1	3	0	1	1
ENSG00000208520	0	0	0	0	0	0	0	0	0	0
ENSG00000212641	0	0	1	0	0	0	0	0	0	0
ENSG00000164107	0	0	0	1	2	23	42	35	30	38
ENSG00000164108	0	0	0	0	0	6	11	11	8	15
ENSG00000213370	4	7	5	6	3	1	1	2	2	0
ENSG00000164117	63	86	57	83	82	44	64	54	62	65
ENSG00000164118	30	35	30	37	34	31	25	25	27	34
ENSG00000164120	132	128	136	152	134	276	234	226	232	272
ENSG00000145451	0	0	0	0	0	0	0	0	0	0
ENSG00000168594	0	0	0	0	0	0	0	0	0	0
ENSG00000150625	12	11	14	19	18	24	18	31	22	18
ENSG00000150627	16	16	25	26	24	1	3	2	2	0
ENSG00000201516	0	0	0	0	0	0	0	0	0	0
ENSG00000150628	2	4	2	4	3	0	0	0	0	1
ENSG00000164122	4	1	2	1	3	0	0	0	0	0
ENSG00000129128	43	63	67	67	62	27	34	24	29	33
ENSG00000150630	9	16	21	25	28	18	12	15	11	19
ENSG00000208515	0	0	0	0	0	0	0	0	0	0
ENSG00000109674	0	0	1	0	1	0	0	0	0	0
ENSG00000038002	46	37	41	45	47	21	20	18	18	19
ENSG00000201931	0	0	0	0	0	0	0	0	0	0
ENSG00000201727	0	0	0	0	0	0	0	0	0	0
ENSG00000212191	0	0	0	0	0	0	0	0	0	0
ENSG00000211533	0	0	0	0	0	0	0	0	0	0
ENSG00000208498	0	0	0	0	0	0	0	0	0	0
ENSG00000214628	0	0	0	0	0	0	0	0	0	0
ENSG00000177822	1	1	0	1	1	0	0	0	0	1
ENSG00000216196	0	0	0	0	0	0	0	0	0	0
ENSG00000129187	141	143	115	134	150	111	107	79	93	95
ENSG00000213351	0	0	0	0	0	0	0	0	0	0
ENSG00000177310	0	0	0	1	0	0	0	0	0	0
ENSG00000208491	0	0	0	0	0	0	0	0	0	0
ENSG00000151718	130	147	133	126	133	78	60	62	63	58
ENSG00000208488	0	0	0	0	0	0	0	0	0	0
ENSG00000177300	0	1	2	0	0	1	0	0	0	0
ENSG00000185758	0	0	0	1	0	0	0	0	0	0
ENSG00000208483	0	0	0	0	0	2	1	1	0	1
ENSG00000168564	47	66	49	51	64	37	37	45	40	45
ENSG00000168561	5	5	5	5	7	4	0	3	0	5
ENSG00000168556	28	31	30	30	30	23	18	17	17	15
ENSG00000182552	13	12	11	13	26	10	4	6	8	5
ENSG00000168538	94	106	90	98	99	52	51	52	70	62
ENSG00000201433	0	0	0	0	0	0	0	0	0	0
ENSG00000208473	2	0	1	0	0	0	0	0	0	0
ENSG00000173320	14	24	13	15	28	19	29	17	18	21
ENSG00000164303	120	110	112	97	128	1	0	1	0	1
ENSG00000208468	0	0	0	0	0	0	0	0	0	0
ENSG00000164302	1	1	3	3	3	0	0	0	0	0
ENSG00000180712	0	0	0	0	0	0	1	0	1	0
ENSG00000168310	56	43	48	54	60	65	66	73	67	72
ENSG00000164305	14	25	20	12	16	30	48	33	46	36
ENSG00000164306	24	36	20	17	28	21	16	20	19	21
ENSG00000151725	20	16	12	11	13	17	16	18	17	16
ENSG00000151726	1279	1313	1317	1374	1388	4712	4798	4600	4516	4754
ENSG00000205134	2	2	2	4	3	0	0	0	0	0
ENSG00000187821	1	2	0	0	3	0	0	0	0	0
ENSG00000208464	0	0	0	0	0	0	0	0	0	0
ENSG00000151729	469	413	451	442	447	91	89	66	76	90
ENSG00000164323	39	56	57	40	48	12	20	16	21	30
ENSG00000109762	76	82	79	76	92	16	18	10	20	15
ENSG00000109771	36	30	25	24	21	12	15	9	8	13
ENSG00000186352	41	44	26	35	35	17	19	16	18	15
ENSG00000109775	99	100	96	115	96	19	26	28	25	26
ENSG00000207231	0	0	0	0	0	0	0	0	0	0
ENSG00000205129	8	8	6	11	13	2	0	0	0	0
ENSG00000168491	8	12	4	9	8	3	1	1	6	2
ENSG00000205127	0	0	0	0	0	0	0	0	0	0
ENSG00000154553	12	11	11	13	8	8	12	10	7	16
ENSG00000154556	68	90	68	86	86	82	70	69	74	102
ENSG00000207497	0	1	1	1	0	5	5	4	6	4
ENSG00000205115	0	0	0	0	0	0	0	0	0	0
ENSG00000164342	24	44	47	38	46	8	9	9	6	11
ENSG00000109794	60	54	58	61	49	51	61	57	57	52
ENSG00000179317	1	1	0	1	2	0	1	0	0	1
ENSG00000145476	150	183	166	152	172	308	305	280	320	297
ENSG00000164344	25	43	21	25	32	366	390	329	308	357
ENSG00000088926	113	138	133	146	156	490	495	467	490	464
ENSG00000213332	1	1	2	1	1	0	0	0	0	0
ENSG00000212387	0	0	0	0	0	0	0	0	0	0
ENSG00000168412	4	5	6	2	4	0	0	0	0	1
ENSG00000083857	628	637	671	664	704	39	58	44	52	49
ENSG00000214609	0	0	0	0	0	0	0	0	0	0
ENSG00000203364	0	0	0	0	0	0	0	0	0	0
ENSG00000203363	0	0	0	0	0	0	0	0	0	0
ENSG00000214607	0	0	0	0	0	0	0	0	0	0
ENSG00000203362	0	0	0	0	0	0	0	0	0	0
ENSG00000213331	26	22	29	32	26	33	31	33	25	18
ENSG00000203361	0	0	0	0	0	0	0	0	0	0
ENSG00000179059	0	1	0	1	0	0	0	0	0	0
ENSG00000179046	0	0	0	0	0	0	0	0	0	0
ENSG00000201085	0	0	0	0	0	0	0	0	0	0
ENSG00000184108	0	0	0	0	0	0	0	0	0	0
ENSG00000180015	6	3	9	3	8	1	1	1	0	1
ENSG00000205101	0	0	0	0	0	0	0	0	0	0
ENSG00000205100	15	18	18	25	20	19	4	11	14	12
ENSG00000202215	0	0	0	0	0	0	0	0	0	0
ENSG00000208432	0	0	0	0	0	0	0	0	0	0
ENSG00000109536	48	45	61	44	53	38	31	45	38	41
ENSG00000127589	0	2	0	0	0	0	0	0	0	0
ENSG00000199572	0	1	0	0	0	0	0	0	0	0
ENSG00000201145	0	0	0	1	0	0	0	0	0	0
ENSG00000075705	0	0	0	0	0	0	0	0	0	0
ENSG00000205097	0	0	0	0	0	0	0	0	0	0
ENSG00000205096	0	0	0	0	0	0	0	0	0	0
ENSG00000205095	0	0	0	0	0	0	0	0	0	0
ENSG00000212640	0	0	0	0	0	0	0	0	0	0
ENSG00000212639	0	0	0	0	0	0	0	0	0	0
ENSG00000178067	0	0	0	0	0	0	0	0	0	0
ENSG00000212638	0	0	0	0	0	0	0	0	0	0
ENSG00000205094	0	0	0	0	0	0	0	0	0	0
ENSG00000153404	12	15	15	13	18	2	0	0	0	0
ENSG00000199540	0	0	0	0	0	0	0	0	0	0
ENSG00000185028	0	0	2	1	0	0	1	1	0	0
ENSG00000197854	0	1	1	0	0	0	0	0	0	0
ENSG00000164366	21	25	21	28	28	17	19	26	16	27
ENSG00000073578	202	176	178	215	222	78	66	64	68	87
ENSG00000063438	61	56	56	62	51	38	39	36	42	48
ENSG00000214278	2	2	1	1	3	2	1	4	1	0
ENSG00000185509	1	1	4	2	3	1	0	1	3	0
ENSG00000180104	99	110	104	96	108	39	47	31	30	38
ENSG00000188242	295	297	300	330	350	18	24	22	16	28
ENSG00000066230	152	164	143	164	173	1	7	4	4	2
ENSG00000125063	0	0	0	0	0	0	0	0	0	0
ENSG00000112877	10	6	7	4	2	8	3	6	5	2
ENSG00000171368	36	30	55	57	47	4	10	13	4	4
ENSG00000206078	1	1	0	0	2	4	2	0	1	3
ENSG00000206077	1	0	0	0	1	0	0	0	0	0
ENSG00000188818	6	5	3	2	5	4	1	1	2	4
ENSG00000215247	3	1	2	2	3	1	1	0	1	4
ENSG00000028310	77	72	80	86	92	78	54	58	42	63
ENSG00000071539	2	0	2	4	2	0	0	0	0	0
ENSG00000215246	8	5	9	10	10	6	5	5	1	5
ENSG00000203594	0	0	1	0	0	0	0	0	0	0
ENSG00000145506	10	14	8	19	6	5	0	1	2	0
ENSG00000113504	106	112	80	128	112	80	82	75	64	72
ENSG00000174358	246	293	233	282	290	7	7	14	9	9
ENSG00000164363	0	0	0	1	0	0	0	0	0	0
ENSG00000164362	0	0	0	0	0	0	0	0	0	0
ENSG00000049656	188	172	159	210	180	234	168	186	177	198
ENSG00000203587	1	0	0	1	3	2	1	0	3	1
ENSG00000142319	2	1	2	2	1	0	0	0	0	0
ENSG00000215245	0	0	0	1	0	0	0	0	0	0
ENSG00000153395	85	101	88	96	106	46	39	47	33	45
ENSG00000185986	5	4	2	1	5	0	0	2	1	0
ENSG00000188002	11	12	10	3	8	2	2	1	2	0
ENSG00000171421	22	17	21	29	28	16	21	10	16	26
ENSG00000145494	166	193	161	209	195	133	130	114	101	139
ENSG00000113430	0	0	0	0	0	0	0	0	0	0
ENSG00000201026	0	0	0	0	0	0	0	0	0	0
ENSG00000170561	44	48	24	40	26	0	0	0	0	0
ENSG00000186493	1	7	3	6	6	0	0	0	0	0
ENSG00000215233	48	57	37	54	48	20	15	22	15	19
ENSG00000170549	41	33	39	50	34	0	0	0	0	0
ENSG00000212737	0	0	0	0	0	0	0	0	0	0
ENSG00000215231	7	8	9	7	5	0	0	0	0	0
ENSG00000209866	2	1	0	0	1	0	0	0	0	0
ENSG00000145536	43	31	46	34	46	2	0	1	0	0
ENSG00000209884	0	0	0	0	0	0	0	0	0	0
ENSG00000209891	0	0	0	0	0	0	0	0	1	0
ENSG00000164151	157	168	149	159	162	69	75	64	63	72
ENSG00000179146	0	0	1	0	0	0	0	0	1	0
ENSG00000133398	28	32	19	25	26	23	21	24	12	15
ENSG00000215218	54	67	58	55	70	5	10	5	2	4
ENSG00000037474	111	86	96	90	113	153	147	171	179	182
ENSG00000145545	19	23	19	31	32	74	78	95	63	91
ENSG00000112941	75	81	77	84	60	86	93	80	60	110
ENSG00000200243	0	0	0	0	0	0	0	0	0	0
ENSG00000212258	0	0	0	0	0	0	0	0	0	0
ENSG00000205976	0	0	0	0	0	0	0	0	0	0
ENSG00000078295	0	3	1	1	0	0	0	0	1	0
ENSG00000215217	17	9	4	20	15	8	15	17	11	10
ENSG00000124279	20	20	20	23	16	12	16	17	18	13
ENSG00000124275	51	46	38	44	58	25	40	32	24	30
ENSG00000199773	0	0	0	0	0	0	0	0	0	0
